entity	sub_entity	attribute	sub_attribute	value	comment	timestamp
VC41007	100bp		IV (Depth of Coverage)	14.0496409334		2015-04-03 22:27:35.970642
VC41007	100bp		IV (Bases Mapped)	17239517		2015-04-03 22:27:35.970642
VC41007	100bp		III (Breadth of Coverage)	0.973771022957		2015-04-03 22:27:35.970642
VC41007	100bp		III (Sum of Depths)	187795740		2015-04-03 22:27:35.970642
VC41007	100bp		III (Length)	13783801		2015-04-03 22:27:35.970642
VC41007	100bp		III (Depth of Coverage)	13.6243798064		2015-04-03 22:27:35.970642
VC41007	100bp		III (Bases Mapped)	13422266		2015-04-03 22:27:35.970642
VC40524	100bp		I (Breadth of Coverage)	0.981771092844		2015-04-03 22:29:06.457759
VC40524	100bp		I (Sum of Depths)	200735360		2015-04-03 22:29:06.457759
VC40524	100bp		I (Length)	15072434		2015-04-03 22:29:06.457759
VC40524	100bp		I (Depth of Coverage)	13.3180453801		2015-04-03 22:29:06.457759
VC40524	100bp		I (Bases Mapped)	14797680		2015-04-03 22:29:06.457759
VC40524	100bp		nuclear (Depth of Coverage)	13.5276423002		2015-04-03 22:29:06.457759
VC40524	100bp		nuclear (Length)	100272607		2015-04-03 22:29:06.457759
VC40524	100bp		nuclear (Sum of Depths)	1356451960		2015-04-03 22:29:06.457759
VC40524	100bp		nuclear (Breadth of Coverage)	0.986761479135		2015-04-03 22:29:06.457759
VC40524	100bp		nuclear (Bases Mapped)	98945146		2015-04-03 22:29:06.457759
VC40524	100bp		MtDNA (Breadth of Coverage)	0.99768015079		2015-04-03 22:29:06.457759
VC40524	100bp		MtDNA (Sum of Depths)	6664361		2015-04-03 22:29:06.457759
VC40524	100bp		MtDNA (Length)	13794		2015-04-03 22:29:06.457759
VC40524	100bp		MtDNA (Depth of Coverage)	483.13476874		2015-04-03 22:29:06.457759
VC40524	100bp		MtDNA (Bases Mapped)	13762		2015-04-03 22:29:06.457759
VC40524	100bp		II (Breadth of Coverage)	0.98554735811		2015-04-03 22:29:06.457759
VC40524	100bp		II (Sum of Depths)	200057994		2015-04-03 22:29:06.457759
VC40524	100bp		II (Length)	15279421		2015-04-03 22:29:06.457759
VC40524	100bp		II (Depth of Coverage)	13.0932967944		2015-04-03 22:29:06.457759
VC40524	100bp		II (Bases Mapped)	15058593		2015-04-03 22:29:06.457759
VC40524	100bp		genome (mt_ratio)	35.7146321598		2015-04-03 22:29:06.457759
VC40524	100bp		genome (Bases Mapped)	98958908		2015-04-03 22:29:06.457759
VC40524	100bp		genome (Breadth of Coverage)	0.986762980955		2015-04-03 22:29:06.457759
VC40524	100bp		genome (Sum of Depths)	1363116321		2015-04-03 22:29:06.457759
VC40524	100bp		genome (Length)	100286401		2015-04-03 22:29:06.457759
VC40524	100bp		genome (Depth of Coverage)	13.5922349133		2015-04-03 22:29:06.457759
VC40524	100bp		V (Breadth of Coverage)	0.990804084079		2015-04-03 22:29:06.457759
VC40524	100bp		V (Sum of Depths)	286382936		2015-04-03 22:29:06.457759
VC40524	100bp		V (Length)	20924180		2015-04-03 22:29:06.457759
VC40524	100bp		V (Depth of Coverage)	13.6866981645		2015-04-03 22:29:06.457759
VC40524	100bp		V (Bases Mapped)	20731763		2015-04-03 22:29:06.457759
VC40524	100bp		X (Breadth of Coverage)	0.997442736705		2015-04-03 22:29:06.457759
VC40524	100bp		X (Sum of Depths)	259341720		2015-04-03 22:29:06.457759
VC40524	100bp		X (Length)	17718942		2015-04-03 22:29:06.457759
VC40524	100bp		X (Depth of Coverage)	14.6364111356		2015-04-03 22:29:06.457759
VC40524	100bp		X (Bases Mapped)	17673630		2015-04-03 22:29:06.457759
VC40524	100bp		IV (Breadth of Coverage)	0.986089094617		2015-04-03 22:29:06.457759
VC40524	100bp		IV (Sum of Depths)	233390487		2015-04-03 22:29:06.457759
VC40524	100bp		IV (Length)	17493829		2015-04-03 22:29:06.457759
VC40524	100bp		IV (Depth of Coverage)	13.341303782		2015-04-03 22:29:06.457759
VC40524	100bp		IV (Bases Mapped)	17250474		2015-04-03 22:29:06.457759
VC40524	100bp		III (Breadth of Coverage)	0.974550198454		2015-04-03 22:29:06.457759
VC40524	100bp		III (Sum of Depths)	176543463		2015-04-03 22:29:06.457759
VC40524	100bp		III (Length)	13783801		2015-04-03 22:29:06.457759
VC40524	100bp		III (Depth of Coverage)	12.8080391613		2015-04-03 22:29:06.457759
VC40524	100bp		III (Bases Mapped)	13433006		2015-04-03 22:29:06.457759
VC30190	100bp		I (Breadth of Coverage)	0.992421064839		2015-04-03 22:29:31.101999
VC30190	100bp		I (Sum of Depths)	158797723		2015-04-03 22:29:31.101999
VC30190	100bp		I (Length)	15072434		2015-04-03 22:29:31.101999
VC30190	100bp		I (Depth of Coverage)	10.5356389685		2015-04-03 22:29:31.101999
VC30190	100bp		I (Bases Mapped)	14958201		2015-04-03 22:29:31.101999
VC30190	100bp		nuclear (Depth of Coverage)	10.5909166798		2015-04-03 22:29:31.101999
VC30190	100bp		nuclear (Length)	100272607		2015-04-03 22:29:31.101999
VC30190	100bp		nuclear (Sum of Depths)	1061978826		2015-04-03 22:29:31.101999
VC30190	100bp		nuclear (Breadth of Coverage)	0.993577917048		2015-04-03 22:29:31.101999
VC30190	100bp		nuclear (Bases Mapped)	99628648		2015-04-03 22:29:31.101999
VC30190	100bp		MtDNA (Breadth of Coverage)	0.981441206322		2015-04-03 22:29:31.101999
VC30190	100bp		MtDNA (Sum of Depths)	7241912		2015-04-03 22:29:31.101999
VC30190	100bp		MtDNA (Length)	13794		2015-04-03 22:29:31.101999
VC30190	100bp		MtDNA (Depth of Coverage)	525.004494708		2015-04-03 22:29:31.101999
VC30190	100bp		MtDNA (Bases Mapped)	13538		2015-04-03 22:29:31.101999
VC30190	100bp		II (Breadth of Coverage)	0.992631919757		2015-04-03 22:29:31.101999
VC30190	100bp		II (Sum of Depths)	156697430		2015-04-03 22:29:31.101999
VC30190	100bp		II (Length)	15279421		2015-04-03 22:29:31.101999
VC30190	100bp		II (Depth of Coverage)	10.255456015		2015-04-03 22:29:31.101999
VC30190	100bp		II (Bases Mapped)	15166841		2015-04-03 22:29:31.101999
VC30190	100bp		genome (mt_ratio)	49.5712043237		2015-04-03 22:29:31.101999
VC30190	100bp		genome (Bases Mapped)	99642186		2015-04-03 22:29:31.101999
VC30190	100bp		genome (Breadth of Coverage)	0.993576247691		2015-04-03 22:29:31.101999
VC30190	100bp		genome (Sum of Depths)	1069220738		2015-04-03 22:29:31.101999
VC30190	100bp		genome (Length)	100286401		2015-04-03 22:29:31.101999
VC30190	100bp		genome (Depth of Coverage)	10.6616722441		2015-04-03 22:29:31.101999
VC30190	100bp		V (Breadth of Coverage)	0.995032397924		2015-04-03 22:29:31.101999
VC30190	100bp		V (Sum of Depths)	222769708		2015-04-03 22:29:31.101999
VC30190	100bp		V (Length)	20924180		2015-04-03 22:29:31.101999
VC30190	100bp		V (Depth of Coverage)	10.6465203415		2015-04-03 22:29:31.101999
VC30190	100bp		V (Bases Mapped)	20820237		2015-04-03 22:29:31.101999
VC30190	100bp		X (Breadth of Coverage)	0.997771368065		2015-04-03 22:29:31.101999
VC30190	100bp		X (Sum of Depths)	195717465		2015-04-03 22:29:31.101999
VC30190	100bp		X (Length)	17718942		2015-04-03 22:29:31.101999
VC30190	100bp		X (Depth of Coverage)	11.0456631666		2015-04-03 22:29:31.101999
VC30190	100bp		X (Bases Mapped)	17679453		2015-04-03 22:29:31.101999
VC30190	100bp		IV (Breadth of Coverage)	0.993604659106		2015-04-03 22:29:31.101999
VC30190	100bp		IV (Sum of Depths)	185529749		2015-04-03 22:29:31.101999
VC30190	100bp		IV (Length)	17493829		2015-04-03 22:29:31.101999
VC30190	100bp		IV (Depth of Coverage)	10.6054397239		2015-04-03 22:29:31.101999
VC30190	100bp		IV (Bases Mapped)	17381950		2015-04-03 22:29:31.101999
VC30190	100bp		III (Breadth of Coverage)	0.988259044076		2015-04-03 22:29:31.101999
VC30190	100bp		III (Sum of Depths)	142466751		2015-04-03 22:29:31.101999
VC30190	100bp		III (Length)	13783801		2015-04-03 22:29:31.101999
VC30190	100bp		III (Depth of Coverage)	10.3358102021		2015-04-03 22:29:31.101999
VC30190	100bp		III (Bases Mapped)	13621966		2015-04-03 22:29:31.101999
VC40523	100bp		I (Breadth of Coverage)	0.985577312861		2015-04-03 22:29:41.932790
VC40523	100bp		I (Sum of Depths)	194554168		2015-04-03 22:29:41.932790
VC40523	100bp		I (Length)	15072434		2015-04-03 22:29:41.932790
VC40523	100bp		I (Depth of Coverage)	12.9079462547		2015-04-03 22:29:41.932790
VC40523	100bp		I (Bases Mapped)	14855049		2015-04-03 22:29:41.932790
VC40523	100bp		nuclear (Depth of Coverage)	13.1591786977		2015-04-03 22:29:41.932790
VC40523	100bp		nuclear (Length)	100272607		2015-04-03 22:29:41.932790
VC40523	100bp		nuclear (Sum of Depths)	1319505154		2015-04-03 22:29:41.932790
VC40523	100bp		nuclear (Breadth of Coverage)	0.989383940122		2015-04-03 22:29:41.932790
VC40523	100bp		nuclear (Bases Mapped)	99208107		2015-04-03 22:29:41.932790
VC40523	100bp		MtDNA (Breadth of Coverage)	0.984775989561		2015-04-03 22:29:41.932790
VC40523	100bp		MtDNA (Sum of Depths)	5057805		2015-04-03 22:29:41.932790
VC40523	100bp		MtDNA (Length)	13794		2015-04-03 22:29:41.932790
VC40523	100bp		MtDNA (Depth of Coverage)	366.667029143		2015-04-03 22:29:41.932790
VC40523	100bp		MtDNA (Bases Mapped)	13584		2015-04-03 22:29:41.932790
VC40523	100bp		II (Breadth of Coverage)	0.988578035778		2015-04-03 22:29:41.932790
VC40523	100bp		II (Sum of Depths)	194653386		2015-04-03 22:29:41.932790
VC40523	100bp		II (Length)	15279421		2015-04-03 22:29:41.932790
VC40523	100bp		II (Depth of Coverage)	12.7395786791		2015-04-03 22:29:41.932790
VC40523	100bp		II (Bases Mapped)	15104900		2015-04-03 22:29:41.932790
VC40523	100bp		genome (mt_ratio)	27.8639752195		2015-04-03 22:29:41.932790
VC40523	100bp		genome (Bases Mapped)	99221691		2015-04-03 22:29:41.932790
VC40523	100bp		genome (Breadth of Coverage)	0.989383306317		2015-04-03 22:29:41.932790
VC40523	100bp		genome (Sum of Depths)	1324562959		2015-04-03 22:29:41.932790
VC40523	100bp		genome (Length)	100286401		2015-04-03 22:29:41.932790
VC40523	100bp		genome (Depth of Coverage)	13.2078023121		2015-04-03 22:29:41.932790
VC40523	100bp		V (Breadth of Coverage)	0.992490267241		2015-04-03 22:29:41.932790
VC40523	100bp		V (Sum of Depths)	278798601		2015-04-03 22:29:41.932790
VC40523	100bp		V (Length)	20924180		2015-04-03 22:29:41.932790
VC40523	100bp		V (Depth of Coverage)	13.3242306748		2015-04-03 22:29:41.932790
VC40523	100bp		V (Bases Mapped)	20767045		2015-04-03 22:29:41.932790
VC40523	100bp		X (Breadth of Coverage)	0.997703869678		2015-04-03 22:29:41.932790
VC40523	100bp		X (Sum of Depths)	251398204		2015-04-03 22:29:41.932790
VC40523	100bp		X (Length)	17718942		2015-04-03 22:29:41.932790
VC40523	100bp		X (Depth of Coverage)	14.1881046848		2015-04-03 22:29:41.932790
VC40523	100bp		X (Bases Mapped)	17678257		2015-04-03 22:29:41.932790
VC40523	100bp		IV (Breadth of Coverage)	0.988943586907		2015-04-03 22:29:41.932790
VC40523	100bp		IV (Sum of Depths)	228316105		2015-04-03 22:29:41.932790
VC40523	100bp		IV (Length)	17493829		2015-04-03 22:29:41.932790
VC40523	100bp		IV (Depth of Coverage)	13.0512368104		2015-04-03 22:29:41.932790
VC40523	100bp		IV (Bases Mapped)	17300410		2015-04-03 22:29:41.932790
VC40523	100bp		III (Breadth of Coverage)	0.979587996083		2015-04-03 22:29:41.932790
VC40523	100bp		III (Sum of Depths)	171784690		2015-04-03 22:29:41.932790
VC40523	100bp		III (Length)	13783801		2015-04-03 22:29:41.932790
VC40523	100bp		III (Depth of Coverage)	12.4627952769		2015-04-03 22:29:41.932790
VC40523	100bp		III (Bases Mapped)	13502446		2015-04-03 22:29:41.932790
VC40001	76bp		I (Breadth of Coverage)	0.993446380326		2015-04-03 22:31:58.226040
VC40001	76bp		I (Sum of Depths)	304770110		2015-04-03 22:31:58.226040
VC40001	76bp		I (Length)	15072434		2015-04-03 22:31:58.226040
VC40001	76bp		I (Depth of Coverage)	20.220364541		2015-04-03 22:31:58.226040
VC40001	76bp		I (Bases Mapped)	14973655		2015-04-03 22:31:58.226040
VC40001	76bp		nuclear (Depth of Coverage)	20.0563324039		2015-04-03 22:31:58.226040
VC40001	76bp		nuclear (Length)	100272607		2015-04-03 22:31:58.226040
VC40001	76bp		nuclear (Sum of Depths)	2011100737		2015-04-03 22:31:58.226040
VC40001	76bp		nuclear (Breadth of Coverage)	0.994080726354		2015-04-03 22:31:58.226040
VC40001	76bp		nuclear (Bases Mapped)	99679066		2015-04-03 22:31:58.226040
VC40001	76bp		MtDNA (Breadth of Coverage)	0.977961432507		2015-04-03 22:31:58.226040
VC40001	76bp		MtDNA (Sum of Depths)	6356574		2015-04-03 22:31:58.226040
VC40001	76bp		MtDNA (Length)	13794		2015-04-03 22:31:58.226040
VC40001	76bp		MtDNA (Depth of Coverage)	460.821661592		2015-04-03 22:31:58.226040
VC40001	76bp		MtDNA (Bases Mapped)	13490		2015-04-03 22:31:58.226040
VC40001	76bp		II (Breadth of Coverage)	0.99348607516		2015-04-03 22:31:58.226040
VC40001	76bp		II (Sum of Depths)	292808384		2015-04-03 22:31:58.226040
VC40001	76bp		II (Length)	15279421		2015-04-03 22:31:58.226040
VC40001	76bp		II (Depth of Coverage)	19.1635785152		2015-04-03 22:31:58.226040
VC40001	76bp		II (Bases Mapped)	15179892		2015-04-03 22:31:58.226040
VC40001	76bp		genome (mt_ratio)	22.9763673792		2015-04-03 22:31:58.226040
VC40001	76bp		genome (Bases Mapped)	99692556		2015-04-03 22:31:58.226040
VC40001	76bp		genome (Breadth of Coverage)	0.994078509209		2015-04-03 22:31:58.226040
VC40001	76bp		genome (Sum of Depths)	2017457311		2015-04-03 22:31:58.226040
VC40001	76bp		genome (Length)	100286401		2015-04-03 22:31:58.226040
VC40001	76bp		genome (Depth of Coverage)	20.1169579413		2015-04-03 22:31:58.226040
VC40001	76bp		V (Breadth of Coverage)	0.995998027163		2015-04-03 22:31:58.226040
VC40001	76bp		V (Sum of Depths)	427323558		2015-04-03 22:31:58.226040
VC40001	76bp		V (Length)	20924180		2015-04-03 22:31:58.226040
VC40001	76bp		V (Depth of Coverage)	20.4224757195		2015-04-03 22:31:58.226040
VC40001	76bp		V (Bases Mapped)	20840442		2015-04-03 22:31:58.226040
VC40001	76bp		X (Breadth of Coverage)	0.996081933109		2015-04-03 22:31:58.226040
VC40001	76bp		X (Sum of Depths)	372384764		2015-04-03 22:31:58.226040
VC40001	76bp		X (Length)	17718942		2015-04-03 22:31:58.226040
VC40001	76bp		X (Depth of Coverage)	21.0161963395		2015-04-03 22:31:58.226040
VC40001	76bp		X (Bases Mapped)	17649518		2015-04-03 22:31:58.226040
VC40001	76bp		IV (Breadth of Coverage)	0.994524469171		2015-04-03 22:31:58.226040
VC40001	76bp		IV (Sum of Depths)	346493901		2015-04-03 22:31:58.226040
VC40001	76bp		IV (Length)	17493829		2015-04-03 22:31:58.226040
VC40001	76bp		IV (Depth of Coverage)	19.8066358714		2015-04-03 22:31:58.226040
VC40001	76bp		IV (Bases Mapped)	17398041		2015-04-03 22:31:58.226040
VC40001	76bp		III (Breadth of Coverage)	0.98938732502		2015-04-03 22:31:58.226040
VC40001	76bp		III (Sum of Depths)	267320020		2015-04-03 22:31:58.226040
VC40001	76bp		III (Length)	13783801		2015-04-03 22:31:58.226040
VC40001	76bp		III (Depth of Coverage)	19.3937811493		2015-04-03 22:31:58.226040
VC40001	76bp		III (Bases Mapped)	13637518		2015-04-03 22:31:58.226040
VC40000	76bp		I (Breadth of Coverage)	0.990525949558		2015-04-03 22:37:57.097998
VC40000	76bp		I (Sum of Depths)	282829244		2015-04-03 22:37:57.097998
VC40000	76bp		I (Length)	15072434		2015-04-03 22:37:57.097998
VC40000	76bp		I (Depth of Coverage)	18.7646695948		2015-04-03 22:37:57.097998
VC40000	76bp		I (Bases Mapped)	14929637		2015-04-03 22:37:57.097998
VC40000	76bp		nuclear (Depth of Coverage)	18.410386378		2015-04-03 22:37:57.097998
VC40000	76bp		nuclear (Length)	100272607		2015-04-03 22:37:57.097998
VC40000	76bp		nuclear (Sum of Depths)	1846057438		2015-04-03 22:37:57.097998
VC40000	76bp		nuclear (Breadth of Coverage)	0.992647862442		2015-04-03 22:37:57.097998
VC40000	76bp		nuclear (Bases Mapped)	99535389		2015-04-03 22:37:57.097998
VC40000	76bp		MtDNA (Breadth of Coverage)	0.978323908946		2015-04-03 22:37:57.097998
VC40000	76bp		MtDNA (Sum of Depths)	4610640		2015-04-03 22:37:57.097998
VC40000	76bp		MtDNA (Length)	13794		2015-04-03 22:37:57.097998
VC40000	76bp		MtDNA (Depth of Coverage)	334.249673771		2015-04-03 22:37:57.097998
VC40000	76bp		MtDNA (Bases Mapped)	13495		2015-04-03 22:37:57.097998
VC40000	76bp		II (Breadth of Coverage)	0.991038927457		2015-04-03 22:37:57.097998
VC40000	76bp		II (Sum of Depths)	279233819		2015-04-03 22:37:57.097998
VC40000	76bp		II (Length)	15279421		2015-04-03 22:37:57.097998
VC40000	76bp		II (Depth of Coverage)	18.2751570887		2015-04-03 22:37:57.097998
VC40000	76bp		II (Bases Mapped)	15142501		2015-04-03 22:37:57.097998
VC40000	76bp		genome (mt_ratio)	18.1554947793		2015-04-03 22:37:57.097998
VC40000	76bp		genome (Bases Mapped)	99548884		2015-04-03 22:37:57.097998
VC40000	76bp		genome (Breadth of Coverage)	0.992645892238		2015-04-03 22:37:57.097998
VC40000	76bp		genome (Sum of Depths)	1850668078		2015-04-03 22:37:57.097998
VC40000	76bp		genome (Length)	100286401		2015-04-03 22:37:57.097998
VC40000	76bp		genome (Depth of Coverage)	18.4538288297		2015-04-03 22:37:57.097998
VC40000	76bp		V (Breadth of Coverage)	0.994890313503		2015-04-03 22:37:57.097998
VC40000	76bp		V (Sum of Depths)	390207099		2015-04-03 22:37:57.097998
VC40000	76bp		V (Length)	20924180		2015-04-03 22:37:57.097998
VC40000	76bp		V (Depth of Coverage)	18.6486208301		2015-04-03 22:37:57.097998
VC40000	76bp		V (Bases Mapped)	20817264		2015-04-03 22:37:57.097998
VC40000	76bp		X (Breadth of Coverage)	0.998190072522		2015-04-03 22:37:57.097998
VC40000	76bp		X (Sum of Depths)	339862387		2015-04-03 22:37:57.097998
VC40000	76bp		X (Length)	17718942		2015-04-03 22:37:57.097998
VC40000	76bp		X (Depth of Coverage)	19.1807381615		2015-04-03 22:37:57.097998
VC40000	76bp		X (Bases Mapped)	17686872		2015-04-03 22:37:57.097998
VC40000	76bp		IV (Breadth of Coverage)	0.992716974654		2015-04-03 22:37:57.097998
VC40000	76bp		IV (Sum of Depths)	309700260		2015-04-03 22:37:57.097998
VC40000	76bp		IV (Length)	17493829		2015-04-03 22:37:57.097998
VC40000	76bp		IV (Depth of Coverage)	17.7034004391		2015-04-03 22:37:57.097998
VC40000	76bp		IV (Bases Mapped)	17366421		2015-04-03 22:37:57.097998
VC40000	76bp		III (Breadth of Coverage)	0.986135391827		2015-04-03 22:37:57.097998
VC40000	76bp		III (Sum of Depths)	244224629		2015-04-03 22:37:57.097998
VC40000	76bp		III (Length)	13783801		2015-04-03 22:37:57.097998
VC40000	76bp		III (Depth of Coverage)	17.7182352676		2015-04-03 22:37:57.097998
VC40000	76bp		III (Bases Mapped)	13592694		2015-04-03 22:37:57.097998
VC30228	100bp		I (Breadth of Coverage)	0.992969881308		2015-04-03 22:38:24.221461
VC30228	100bp		I (Sum of Depths)	257229746		2015-04-03 22:38:24.221461
VC30228	100bp		I (Length)	15072434		2015-04-03 22:38:24.221461
VC30228	100bp		I (Depth of Coverage)	17.0662380077		2015-04-03 22:38:24.221461
VC30228	100bp		I (Bases Mapped)	14966473		2015-04-03 22:38:24.221461
VC30228	100bp		nuclear (Depth of Coverage)	16.5851153646		2015-04-03 22:38:24.221461
VC30228	100bp		nuclear (Length)	100272607		2015-04-03 22:38:24.221461
VC30228	100bp		nuclear (Sum of Depths)	1663032755		2015-04-03 22:38:24.221461
VC30228	100bp		nuclear (Breadth of Coverage)	0.994184852499		2015-04-03 22:38:24.221461
VC30228	100bp		nuclear (Bases Mapped)	99689507		2015-04-03 22:38:24.221461
VC30228	100bp		MtDNA (Breadth of Coverage)	0.997535160215		2015-04-03 22:38:24.221461
VC30228	100bp		MtDNA (Sum of Depths)	6578903		2015-04-03 22:38:24.221461
VC30228	100bp		MtDNA (Length)	13794		2015-04-03 22:38:24.221461
VC30228	100bp		MtDNA (Depth of Coverage)	476.939466435		2015-04-03 22:38:24.221461
VC30228	100bp		MtDNA (Bases Mapped)	13760		2015-04-03 22:38:24.221461
VC30228	100bp		II (Breadth of Coverage)	0.992791938909		2015-04-03 22:38:24.221461
VC30228	100bp		II (Sum of Depths)	241680446		2015-04-03 22:38:24.221461
VC30228	100bp		II (Length)	15279421		2015-04-03 22:38:24.221461
VC30228	100bp		II (Depth of Coverage)	15.817382478		2015-04-03 22:38:24.221461
VC30228	100bp		II (Bases Mapped)	15169286		2015-04-03 22:38:24.221461
VC30228	100bp		genome (mt_ratio)	28.7570786185		2015-04-03 22:38:24.221461
VC30228	100bp		genome (Bases Mapped)	99703267		2015-04-03 22:38:24.221461
VC30228	100bp		genome (Breadth of Coverage)	0.994185313321		2015-04-03 22:38:24.221461
VC30228	100bp		genome (Sum of Depths)	1669611658		2015-04-03 22:38:24.221461
VC30228	100bp		genome (Length)	100286401		2015-04-03 22:38:24.221461
VC30228	100bp		genome (Depth of Coverage)	16.6484352948		2015-04-03 22:38:24.221461
VC30228	100bp		V (Breadth of Coverage)	0.995766285704		2015-04-03 22:38:24.221461
VC30228	100bp		V (Sum of Depths)	348470859		2015-04-03 22:38:24.221461
VC30228	100bp		V (Length)	20924180		2015-04-03 22:38:24.221461
VC30228	100bp		V (Depth of Coverage)	16.653979224		2015-04-03 22:38:24.221461
VC30228	100bp		V (Bases Mapped)	20835593		2015-04-03 22:38:24.221461
VC30228	100bp		X (Breadth of Coverage)	0.998344935042		2015-04-03 22:38:24.221461
VC30228	100bp		X (Sum of Depths)	282608100		2015-04-03 22:38:24.221461
VC30228	100bp		X (Length)	17718942		2015-04-03 22:38:24.221461
VC30228	100bp		X (Depth of Coverage)	15.9494906637		2015-04-03 22:38:24.221461
